Index,Title,Authors,DOI,Base
663,Family group cognitive–behavioral preventive intervention for families of depressed parents: 18- and 24-month outcomes.,"Compas, Bruce E.;Forehand, Rex;Thigpen, Jennifer C.;Keller, Gary;Hardcastle, Emily J.;Cole, David A.;Potts, Jennifer;Watson, Kelly H.;Rakow, Aaron;Colletti, Christina;Reeslund, Kristen;Fear, Jessica;Garai, Emily;McKee, Laura;Merchant, M. J.;Roberts, Lorinda",https://doi.org/10.1037/a0024254,psycnet
664,"Treating insomnia improves mood state, sleep, and functioning in bipolar disorder: A pilot randomized controlled trial.","Harvey, Allison G.;Soehner, Adriane M.;Kaplan, Kate A.;Hein, Kerrie;Lee, Jason;Kanady, Jennifer;Li, Descartes;Rabe-Hesketh, Sophia;Ketter, Terence A.;Neylan, Thomas C.;Buysse, Daniel J.",https://doi.org/10.1037/a0038655,psycnet
665,Randomized trial of social rehabilitation and integrated health care for older people with severe mental illness.,"Mueser, Kim T.;Pratt, Sarah I.;Bartels, Stephen J.;Swain, Karin;Forester, Brent;Cather, Corinne;Feldman, James",https://doi.org/10.1037/a0019629,psycnet
666,Pilot study: Brief posttrauma nightmare treatment for persons with bipolar disorder.,"Miller, Katherine E.;Davis, Joanne L.;Rhudy, Jamie L.",https://doi.org/10.1037/drm0000082,psycnet
667,Family communication with teens at clinical high-risk for psychosis or bipolar disorder.,"Salinger, Julia M.;O'Brien, Mary P.;Miklowitz, David J.;Marvin, Sarah E.;Cannon, Tyrone D.",https://doi.org/10.1037/fam0000393,psycnet
668,A randomized trial of group therapy for resource activation for patients with affective disorder.,"Goldbach, Nele;Reif, Andreas;Preuss, Hanna;Erhart, Mira;Zabel, Kirsten;Windmann, Sabine;Oertel, Viola",https://doi.org/10.1037/int0000274,psycnet
669,Randomized clinical trial evaluating the preliminary effectiveness of an integrated anxiety disorder treatment in substance use disorder specialty clinics.,"Wolitzky-Taylor, Kate;Krull, Jennifer;Rawson, Richard;Roy-Byrne, Peter;Ries, Richard;Craske, Michelle G.",https://doi.org/10.1037/ccp0000276,psycnet
670,Alcohol craving in patients diagnosed with a severe mental illness and alcohol use disorder: Bidirectional relationships between approach and avoidance inclinations and drinking.,"Schlauch, Robert C.;Levitt, Ash;Bradizza, Clara M.;Stasiewicz, Paul R.;Lucke, Joseph F.;Maisto, Stephen A.;Zhuo, Yue;Connors, Gerard J.",https://doi.org/10.1037/a0033914,psycnet
671,Psychiatric disorders and sexual risk among adolescents in mental health treatment.,"Brown, Larry K.;Hadley, Wendy;Stewart, Angela;Lescano, Celia;Whiteley, Laura;Donenberg, Geri;DiClemente, Ralph",https://doi.org/10.1037/a0019632,psycnet
672,Randomized controlled trial of a family cognitive-behavioral preventive intervention for children of depressed parents.,"Compas, Bruce E.;Forehand, Rex;Keller, Gary;Champion, Jennifer E.;Rakow, Aaron;Reeslund, Kristen L.;McKee, Laura;Fear, Jessica M.;Colletti, Christina J. M.;Hardcastle, Emily;Merchant, Mary Jane;Roberts, Lori;Potts, Jennifer;Garai, Emily;Coffelt, Nicole;Roland, Erin;Sterba, Sonya K.;Cole, David A.",https://doi.org/10.1037/a0016930,psycnet
673,Effects of family intervention on psychosocial functioning and mood symptoms of youth at high risk for bipolar disorder.,"Weintraub, Marc J.;Schneck, Christopher D.;Posta, Filippo;Merranko, John A.;Singh, Manpreet K.;Chang, Kiki D.;Miklowitz, David J.",https://doi.org/10.1037/ccp0000708,psycnet
674,Obsessive-compulsive disorder,"Stein DJ, Costa DLC, Lochner C, Miguel EC, Reddy YCJ, Shavitt RG, van den Heuvel OA, Simpson HB.",10.1038/s41572-019-0102-3,pubmed
675,Violence in schizophrenia and bipolar disorder,Volavka J.,,pubmed
676,Child- and Family-Focused Cognitive Behavioral Therapy for Pediatric Bipolar Disorder: Applications for Suicide Prevention,"Weinstein SM, Cruz RA, Isaia AR, Peters AT, West AE.",10.1111/sltb.12416,pubmed
677,Current understanding of bipolar disorder: Toward integration of biological basis and treatment strategies,Kato T.,10.1111/pcn.12852,pubmed
678,Adjunctive Psychotherapy for Bipolar Disorder: A Systematic Review and Component Network Meta-analysis,"Miklowitz DJ, Efthimiou O, Furukawa TA, Scott J, McLaren R, Geddes JR, Cipriani A.",10.1001/jamapsychiatry.2020.2993,pubmed
679,The Gut Microbiome in Bipolar Disorder and Pharmacotherapy Management,"Flowers SA, Ward KM, Clark CT.",10.1159/000504496,pubmed
680,Efficacy of cognitive-behavioral therapy in patients with bipolar disorder: A meta-analysis of randomized controlled trials,"Chiang KJ, Tsai JC, Liu D, Lin CH, Chiu HL, Chou KR.",10.1371/journal.pone.0176849,pubmed
681,Mindfulness-based cognitive therapy for bipolar disorder: A systematic review,"Lovas DA, Schuman-Olivier Z.",10.1016/j.jad.2018.06.017,pubmed
682,"Genome-wide association study of more than 40,000 bipolar disorder cases provides new insights into the underlying biology","Mullins N, Forstner AJ, O'Connell KS, Coombes B, Coleman JRI, Qiao Z, Als TD, Bigdeli TB, Børte S, Bryois J, Charney AW, Drange OK, Gandal MJ, Hagenaars SP, Ikeda M, Kamitaki N, Kim M, Krebs K, Panagiotaropoulou G, Schilder BM, Sloofman LG, Steinberg S, Trubetskoy V, Winsvold BS, Won HH, Abramova L, Adorjan K, Agerbo E, Al Eissa M, Albani D, Alliey-Rodriguez N, Anjorin A, Antilla V, Antoniou A, Awasthi S, Baek JH, Bækvad-Hansen M, Bass N, Bauer M, Beins EC, Bergen SE, Birner A, Bøcker Pedersen C, Bøen E, Boks MP, Bosch R, Brum M, Brumpton BM, Brunkhorst-Kanaan N, Budde M, Bybjerg-Grauholm J, Byerley W, Cairns M, Casas M, Cervantes P, Clarke TK, Cruceanu C, Cuellar-Barboza A, Cunningham J, Curtis D, Czerski PM, Dale AM, Dalkner N, David FS, Degenhardt F, Djurovic S, Dobbyn AL, Douzenis A, Elvsåshagen T, Escott-Price V, Ferrier IN, Fiorentino A, Foroud TM, Forty L, Frank J, Frei O, Freimer NB, Frisén L, Gade K, Garnham J, Gelernter J, Giørtz Pedersen M, Gizer IR, Gordon SD, Gordon-Smith K, Greenwood TA, Grove J, Guzman-Parra J, Ha K, Haraldsson M, Hautzinger M, Heilbronner U, Hellgren D, Herms S, Hoffmann P, Holmans PA, Huckins L, Jamain S, Johnson JS, Kalman JL, et al.",10.1038/s41588-021-00857-4,pubmed
683,Maintenance Pharmacological Treatment of Juvenile Bipolar Disorder: Review and Meta-Analyses,"Yee CS, Hawken ER, Baldessarini RJ, Vázquez GH.",10.1093/ijnp/pyz034,pubmed
684,Consequences of misdiagnosis: inaccurate treatment and poor patient outcomes in bipolar disorder,Nasrallah HA.,10.4088/JCP.14016tx2c,pubmed
685,Gut Microbiota and Bipolar Disorder: An Overview on a Novel Biomarker for Diagnosis and Treatment,"Lucidi L, Pettorruso M, Vellante F, Di Carlo F, Ceci F, Santovito MC, Di Muzio I, Fornaro M, Ventriglio A, Tomasetti C, Valchera A, Gentile A, Kim YK, Martinotti G, Fraticelli S, Di Giannantonio M, De Berardis D.",10.3390/ijms22073723,pubmed
686,"Metabolic syndrome in psychiatric patients: overview, mechanisms, and implications","Penninx BWJH, Lange SMM.",10.31887/DCNS.2018.20.1/bpenninx,pubmed
687,"Treating insomnia improves mood state, sleep, and functioning in bipolar disorder: a pilot randomized controlled trial","Harvey AG, Soehner AM, Kaplan KA, Hein K, Lee J, Kanady J, Li D, Rabe-Hesketh S, Ketter TA, Neylan TC, Buysse DJ.",10.1037/a0038655,pubmed
688,Effects of Family-Focused Therapy vs Enhanced Usual Care for Symptomatic Youths at High Risk for Bipolar Disorder: A Randomized Clinical Trial,"Miklowitz DJ, Schneck CD, Walshaw PD, Singh MK, Sullivan AE, Suddath RL, Forgey Borlik M, Sugar CA, Chang KD.",10.1001/jamapsychiatry.2019.4520,pubmed
689,Seasonal Affective Disorder: Common Questions and Answers,"Galima SV, Vogel SR, Kowalski AW.",,pubmed
690,"Efficacy and safety of lithium and lamotrigine for the maintenance treatment of clinically stable patients with bipolar disorder: A systematic review and meta-analysis of double-blind, randomized, placebo-controlled trials with an enrichment design","Oya K, Sakuma K, Esumi S, Hashimoto Y, Hatano M, Matsuda Y, Matsui Y, Miyake N, Nomura I, Okuya M, Iwata N, Kato M, Hashimoto R, Mishima K, Watanabe N, Kishi T.",10.1002/npr2.12056,pubmed
691,Translational Investigation of the Therapeutic Potential of Cannabidiol (CBD): Toward a New Age,"Crippa JA, Guimarães FS, Campos AC, Zuardi AW.",10.3389/fimmu.2018.02009,pubmed
692,Effects of family-focused therapy on suicidal ideation and behavior in youth at high risk for bipolar disorder,"Miklowitz DJ, Merranko JA, Weintraub MJ, Walshaw PD, Singh MK, Chang KD, Schneck CD.",10.1016/j.jad.2020.06.015,pubmed
693,Dialectical Behavior Therapy Group Skills Training for Bipolar Disorder,"Eisner L, Eddie D, Harley R, Jacobo M, Nierenberg AA, Deckersbach T.",10.1016/j.beth.2016.12.006,pubmed
694,Clinical applications of transcranial magnetic stimulation in bipolar disorder,"Gold AK, Ornelas AC, Cirillo P, Caldieraro MA, Nardi AE, Nierenberg AA, Kinrys G.",10.1002/brb3.1419,pubmed
695,Narrative Analyses: Cognitive Behavior Group Therapy for Women with Menopause and Bipolar or Major Depressive Disorders,"Conklin D, Carpenter JS, Whitney MS, DeLozier S, Ogede DO, Bazella C, McVoy M, Sajatovic M.",10.1089/whr.2021.0025,pubmed
696,Transdiagnostic group cognitive behaviour therapy for anxiety in bipolar disorder-a pilot feasibility and acceptability study,"Perich T, Mitchell PB, Meade T.",10.1186/s40814-020-00719-6,pubmed
697,Memory for therapy in bipolar disorder and comorbid insomnia,"Lee JY, Harvey AG.",10.1037/a0037911,pubmed
698,Evidence-based guidelines for treating bipolar disorder: Revised third edition recommendations from the British Association for Psychopharmacology,"Goodwin GM, Haddad PM, Ferrier IN, Aronson JK, Barnes T, Cipriani A, Coghill DR, Fazel S, Geddes JR, Grunze H, Holmes EA, Howes O, Hudson S, Hunt N, Jones I, Macmillan IC, McAllister-Williams H, Miklowitz DR, Morriss R, Munafò M, Paton C, Saharkian BJ, Saunders K, Sinclair J, Taylor D, Vieta E, Young AH.",10.1177/0269881116636545,pubmed
699,Pilot Randomized Controlled Trial of Web-Delivered Acceptance and Commitment Therapy Versus Smokefree.gov for Smokers With Bipolar Disorder,"Heffner JL, Kelly MM, Waxmonsky J, Mattocks K, Serfozo E, Bricker JB, Mull KE, Watson NL, Ostacher M.",10.1093/ntr/ntz242,pubmed
700,Ethnicity and impact on the receipt of cognitive-behavioural therapy in people with psychosis or bipolar disorder: an English cohort study,"Morris RM, Sellwood W, Edge D, Colling C, Stewart R, Cupitt C, Das-Munshi J.",10.1136/bmjopen-2019-034913,pubmed
701,Mindfulness-based cognitive therapy for children and adolescents with anxiety disorders at-risk for bipolar disorder: A psychoeducation waitlist controlled pilot trial,"Cotton S, Kraemer KM, Sears RW, Strawn JR, Wasson RS, McCune N, Welge J, Blom TJ, Durling M, Delbello MP.",10.1111/eip.12848,pubmed
702,Efficacy and safety of bright light therapy for manic and depressive symptoms in patients with bipolar disorder: A systematic review and meta-analysis,"Takeshima M, Utsumi T, Aoki Y, Wang Z, Suzuki M, Okajima I, Watanabe N, Watanabe K, Takaesu Y.",10.1111/pcn.12976,pubmed
703,The Relationship Between Medication Attitudes and Medication Adherence Behavior in Adults With Bipolar Disorder,"Levin JB, Aebi ME, Howland M, Barboza M, Eskew L, Tatsuoka C, Cassidy KA, Sajatovic M.",10.1097/NMD.0000000000001083,pubmed
704,Mindfulness-based cognitive therapy efficacy in reducing physiological response to emotional stimuli in patients with bipolar I disorder and the intermediate role of cognitive reactivity,"Docteur A, Gorwood P, Mirabel-Sarron C, Kaya Lefèvre H, Sala L, Duriez P.",10.1002/jclp.23243,pubmed
705,Dialectical behavior therapy for adolescents with bipolar disorder: results from a pilot randomized trial,"Goldstein TR, Fersch-Podrat RK, Rivera M, Axelson DA, Merranko J, Yu H, Brent DA, Birmaher B.",10.1089/cap.2013.0145,pubmed
706,Family communication with teens at clinical high-risk for psychosis or bipolar disorder,"Salinger JM, O'Brien MP, Miklowitz DJ, Marvin SE, Cannon TD.",10.1037/fam0000393,pubmed
707,Feasibility and Acceptability of a Lifestyle Intervention For Individuals With Bipolar Disorder,"Sylvia LG, Janos JA, Pegg SL, Dufour SC, Chang WC, Bernstein EE, Davis B, Ellard KK, Deckersbach T, Nierenberg AA.",10.1097/PRA.0000000000000426,pubmed
708,Digital Phenotyping in Bipolar Disorder: Which Integration with Clinical Endophenotypes and Biomarkers?,"Orsolini L, Fiorani M, Volpe U.",10.3390/ijms21207684,pubmed
709,Interpersonal and social rhythm therapy: an intervention addressing rhythm dysregulation in bipolar disorder,"Frank E, Swartz HA, Boland E.",10.31887/DCNS.2007.9.3/efrank,pubmed
710,Cardiovascular morbidity and mortality in bipolar disorder,"Weiner M, Warren L, Fiedorowicz JG.",,pubmed
711,Dialectical behavior therapy for adolescents with bipolar disorder: a 1-year open trial,"Goldstein TR, Axelson DA, Birmaher B, Brent DA.",10.1097/chi.0b013e31805c1613,pubmed
712,Circuits Regulating Pleasure and Happiness in Bipolar Disorder,"Loonen AJM, Kupka RW, Ivanova SA.",10.3389/fncir.2017.00035,pubmed
713,Managing Agitation Associated with Schizophrenia and Bipolar Disorder in the Emergency Setting,"Zeller SL, Citrome L.",10.5811/westjem.2015.12.28763,pubmed
714,Balancing ACT: evaluating the effectiveness of psychoeducation and Acceptance and Commitment Therapy (ACT) groups for people with bipolar disorder: study protocol for pilot randomised controlled trial,"O'Donoghue E, Clark A, Richardson M, Hodsoll J, Nandha S, Morris E, Kane F, O'Keeffe D, Butler L, Jolley S.",10.1186/s13063-018-2789-y,pubmed
715,Study protocol of a multicenter randomized controlled trial of mindfulness-based cognitive therapy and treatment as usual in bipolar disorder,"Hanssen I, Huijbers MJ, Lochmann-van Bennekom MWH, Regeer EJ, Stevens AWMM, Evers SMAA, Wensing M, Kupka RW, Speckens AEM.",10.1186/s12888-019-2115-6,pubmed
716,Critical period plasticity-related transcriptional aberrations in schizophrenia and bipolar disorder,"Smith MR, Readhead B, Dudley JT, Morishita H.",10.1016/j.schres.2018.10.021,pubmed
717,"Adherence to psychiatric medications: Comparing patients with schizophrenia, bipolar disorder and major depression","Lazary J, Pogany L, De Las Cuevas C, Villasante-Tezanos GA, De Leon J.",,pubmed
718,Group cognitive behavior therapy for bipolar disorder can improve the quality of life,"Costa RT, Cheniaux E, Rangé BP, Versiani M, Nardi AE.",10.1590/s0100-879x2012007500109,pubmed
719,Influence of childhood trauma on the treatment outcomes of pharmacological and/or psychological interventions for adolescents and adults with bipolar disorder: protocol for a systematic review and meta-analysis,"Wrobel A, Russell SE, Dean OM, Cotton S, Berk M, Turner A.",10.1136/bmjopen-2020-044569,pubmed
720,Exploring the feasibility and acceptability of a recovery-focused group therapy intervention for adults with bipolar disorder: trial protocol,"Beck AK, Baker A, Jones S, Lobban F, Kay-Lambkin F, Attia J, Banfield M.",10.1136/bmjopen-2017-019203,pubmed
721,Pharmacological treatment of bipolar disorder among children and adolescents,"Blader JC, Kafantaris V.",10.1586/14737175.7.3.259,pubmed
722,Psychosocial interventions and medication adherence in bipolar disorder,"Depp CA, Moore DJ, Patterson TL, Lebowitz BD, Jeste DV.",10.31887/DCNS.2008.10.2/cadepp,pubmed
723,Bipolar disorder and substance misuse: pathological and therapeutic implications of their comorbidity and cross-sensitisation,"Post RM, Kalivas P.",10.1192/bjp.bp.112.116855,pubmed
724,"Childhood maltreatment, prefrontal-paralimbic gray matter volume, and substance use in young adults and interactions with risk for bipolar disorder","Kirsch DE, Tretyak V, Radpour S, Weber WA, Nemeroff CB, Fromme K, Strakowski SM, Lippard ETC.",10.1038/s41598-020-80407-w,pubmed
725,Child- and family-focused cognitive-behavioral therapy for pediatric bipolar disorder: a randomized clinical trial,"West AE, Weinstein SM, Peters AT, Katz AC, Henry DB, Cruz RA, Pavuluri MN.",10.1016/j.jaac.2014.08.013,pubmed
726,Neural Function Before and After Mindfulness-Based Cognitive Therapy in Anxious Adolescents at Risk for Developing Bipolar Disorder,"Strawn JR, Cotton S, Luberto CM, Patino LR, Stahl LA, Weber WA, Eliassen JC, Sears R, DelBello MP.",10.1089/cap.2015.0054,pubmed
727,Lithium in the prevention of suicide in mood disorders: updated systematic review and meta-analysis,"Cipriani A, Hawton K, Stockton S, Geddes JR.",10.1136/bmj.f3646,pubmed
728,Bipolar disorder in primary care: a qualitative study of clinician and patient experiences with diagnosis and treatment,"Cerimele JM, Fortney JC, Pyne JM, Curran GM.",10.1093/fampra/cmy019,pubmed
